,,,,,,,,,,,,,,
,,,,,,,리스트 재생 중 썸네일 클릭,리스트 재생 종료되며 방송 참여,,PASS,O,,,test_10_list_preview.py :: test_리스트_재생_중_썸네일_클릭
,,,VOD,임의 카테고리,섹션,-,임의 썸네일 포커스,"약 1.5초 후, 썸네일 우측 하단에 로딩 인디케이터 노출",,PASS,O,,,test_10_list_preview.py :: test_임의_썸네일_포커스
,,,,,,,,"로딩 후, 20초간 LIVE 시점 리스트 미리보기 재생",,PASS,O,,,test_10_list_preview.py
,,,,,,,리스트 미리보기 재생 확인,영상 길이 역카운트,,PASS,O,,,test_10_list_preview.py :: test_리스트_미리보기_재생_확인
,,,,,,,,"오디오, 비디오 싱크 체크",,PASS,X,,,test_10_list_preview.py
,,,,,,,,"20초간 재생 후, 재생 종료되며 기존 썸네일로 복귀",,PASS,O,,,test_10_list_preview.py
,,,,,더보기,-,임의 썸네일 포커스,"약 1.5초 후, 썸네일 우측 하단에 로딩 인디케이터 노출",,PASS,O,,,test_10_list_preview.py :: test_임의_썸네일_포커스
,,,,,,,,"로딩 후, 20초간 LIVE 시점 리스트 미리보기 재생",,PASS,O,,,test_10_list_preview.py
,,,,,,,리스트 미리보기 재생 확인,영상 길이 역카운트,,PASS,O,,,test_10_list_preview.py :: test_리스트_미리보기_재생_확인
,,,,,,,,"오디오, 비디오 싱크 체크",,PASS,X,,,test_10_list_preview.py
,,,,,,,,"20초간 재생 후, 재생 종료되며 기존 썸네일로 복귀",,PASS,O,,,test_10_list_preview.py
,,,eSports,임의 카테고리,섹션,-,임의 썸네일 포커스,"약 1.5초 후, 썸네일 우측 하단에 로딩 인디케이터 노출",,PASS,O,,,test_10_list_preview.py :: test_임의_썸네일_포커스
,,,,,,,,"로딩 후, 20초간 LIVE 시점 리스트 미리보기 재생",,PASS,O,,,test_10_list_preview.py
,,,,,,,리스트 미리보기 재생 확인,영상 길이 역카운트,,PASS,O,,,test_10_list_preview.py :: test_리스트_미리보기_재생_확인
,,,,,,,,"오디오, 비디오 싱크 체크",,PASS,X,,,test_10_list_preview.py
,,,,,,,,"20초간 재생 후, 재생 종료되며 기존 썸네일로 복귀",,PASS,O,,,test_10_list_preview.py
,,,,,더보기,-,임의 썸네일 포커스,"약 1.5초 후, 썸네일 우측 하단에 로딩 인디케이터 노출",,PASS,O,,,test_10_list_preview.py :: test_임의_썸네일_포커스
,,,,,,,,"로딩 후, 20초간 LIVE 시점 리스트 미리보기 재생",,PASS,O,,,test_10_list_preview.py
,,,,,,,리스트 미리보기 재생 확인,영상 길이 역카운트,,PASS,O,,,test_10_list_preview.py :: test_리스트_미리보기_재생_확인
,,,,,,,,"오디오, 비디오 싱크 체크",,PASS,X,,,test_10_list_preview.py
,,,,,,,,"20초간 재생 후, 재생 종료되며 기존 썸네일로 복귀",,PASS,O,,,test_10_list_preview.py
,,,MY,즐겨찾기한 스트리머의 LIVE,섹션,-,임의 썸네일 포커스,"약 1.5초 후, 썸네일 우측 하단에 로딩 인디케이터 노출",,PASS,O,,,test_10_list_preview.py :: test_임의_썸네일_포커스
,,,,,,,,"로딩 후, 20초간 LIVE 시점 리스트 미리보기 재생",,PASS,O,,,test_10_list_preview.py
,,,,,,,리스트 미리보기 재생 확인,"오디오, 비디오 싱크 체크",,PASS,X,,,test_10_list_preview.py :: test_리스트_미리보기_재생_확인
,,,,,,,,"20초간 재생 후, 재생 종료되며 기존 썸네일로 복귀",,PASS,O,,,test_10_list_preview.py
,,,,,,,리스트 재생 중 다른 썸네일 포커스,리스트 재생 종료되며 다른 썸네일로 포커스 이동,,PASS,O,,,test_10_list_preview.py :: test_리스트_재생_중_다른_썸네일_포커스
,,,,,,,리스트 재생 중 썸네일 클릭,리스트 재생 종료되며 방송 참여,,PASS,O,,,test_10_list_preview.py :: test_리스트_재생_중_썸네일_클릭
,,,,,더보기,-,임의 썸네일 포커스,"약 1.5초 후, 썸네일 우측 하단에 로딩 인디케이터 노출",,PASS,O,,,test_10_list_preview.py :: test_임의_썸네일_포커스
,,,,,,,,"로딩 후, 20초간 LIVE 시점 리스트 미리보기 재생",,PASS,O,,,test_10_list_preview.py
,,,,,,,리스트 미리보기 재생 확인,"오디오, 비디오 싱크 체크",,PASS,X,,,test_10_list_preview.py :: test_리스트_미리보기_재생_확인
,,,,,,,,"20초간 재생 후, 재생 종료되며 기존 썸네일로 복귀",,PASS,O,,,test_10_list_preview.py
,,,,,,,리스트 재생 중 다른 썸네일 포커스,리스트 재생 종료되며 다른 썸네일로 포커스 이동,,PASS,O,,,test_10_list_preview.py :: test_리스트_재생_중_다른_썸네일_포커스
,,,,,,,리스트 재생 중 썸네일 클릭,리스트 재생 종료되며 방송 참여,,PASS,O,,,test_10_list_preview.py :: test_리스트_재생_중_썸네일_클릭
,,리스트예외 케이스,임의 메뉴,임의 리스트,-,비밀번호 설정테스트 방송 셋팅,비밀번호 방송 썸네일 클릭,비밀번호 설정 방송 안내 메시지 노출,,PASS,O,,,test_12_exceptions.py :: test_비밀번호_방송_썸네일_클릭
,,,,,,,,비밀번호 입력 필드 포커스,,PASS,O,,,test_12_exceptions.py
,,,,,,,,키패드 노출,,PASS,O,,,test_12_exceptions.py
,,,,,,,올바르지 않은 비밀번호 입력 후 엔터,비밀번호를 다시 확인해주세요 안내메시지 노출,,PASS,O,,,test_12_exceptions.py :: test_올바르지_않은_비밀번호_입력_후_엔터
,,,,,,,올바른 비밀번호 입력 후 엔터,LIVE 플레이어 진입 및 로딩 후 정상 재생 확인,,PASS,O,,,test_12_exceptions.py :: test_올바른_비밀번호_입력_후_엔터
,,,,,,,└ 리모컨 BACK 키 클릭,LIVE 플레이어 닫히며 이전 화면 노출,,PASS,O,,,test_12_exceptions.py :: test_리모컨_BACK_키_클릭
,,,임의 메뉴,임의 리스트,-,성인 미인증 계정로그인,연령제한 방송 썸네일 클릭,연령제한 안내 얼럿 노출,,PASS,O,검색 외엔 성인인증된 계정으로 로그인해야 연령제한 컨텐츠 노출됨,,test_12_exceptions.py :: test_연령제한_방송_썸네일_클릭
,,,,,,,,[리스트로 이동] 버튼 노출 및 포커스,,PASS,O,,,test_12_exceptions.py
,,,,,,,[리스트로 이동] 버튼 클릭,"얼럿 닫히며, 이전 화면 노출",,PASS,O,,,test_12_exceptions.py :: test_리스트로_이동__버튼_클릭
,,,임의 메뉴,임의 리스트,-,성인 인증 계정로그인,연령제한 방송 썸네일 클릭,LIVE 플레이어 진입 및 로딩 후 정상 재생 확인,,PASS,O,,,test_12_exceptions.py :: test_연령제한_방송_썸네일_클릭
,,,,,,,└ 리모컨 BACK 키 클릭,LIVE 플레이어 닫히며 이전 화면 노출,,PASS,O,,,test_12_exceptions.py :: test_리모컨_BACK_키_클릭
,,,임의 메뉴,임의 리스트,-,성인 미인증 계정로그인,부분 연령제한 VOD 썸네일 클릭,연령제한 안내 얼럿 노출,,PASS,O,,,test_12_exceptions.py :: test_부분_연령제한_VOD_썸네일_클릭
,,,,,,,,"[리스트로 이동], [연령 제한 제외하고 재생] 버튼 노출",,PASS,O,,,test_12_exceptions.py
,,,,,,,,[연령 제한 제외하고 재생] 버튼 포커스,,PASS,O,,,test_12_exceptions.py
,,,,,,,[리스트로 이동] 버튼 클릭,"얼럿 닫히며, 이전 화면 노출",,PASS,O,,,test_12_exceptions.py :: test_리스트로_이동__버튼_클릭
,,,,,,,[연령 제한 제외하고 재생] 버튼 클릭,VOD 플레이어 진입 및 로딩 후 정상 재생 확인,,PASS,O,,,test_12_exceptions.py :: test_연령_제한_제외하고_재생__버튼_클릭
,,,,,,,└ 리모컨 BACK 키 클릭,VOD 플레이어 닫히며 이전 화면 노출,,PASS,O,,,test_12_exceptions.py :: test_리모컨_BACK_키_클릭
,,LIVE 플레이어,임의 메뉴,임의 리스트,-,비로그인,LIVE 방송 썸네일 클릭,프리롤 광고 재생,,PASS,O,,,test_11_player_controls.py :: test_LIVE_방송_썸네일_클릭
,,,LIVE 플레이어,프리롤 광고,-,-,,좌측 하단 광고 프로필 및 광고 길이 노출,,PASS,O,,,test_11_player_controls.py
,,,,,,,,우측 하단 인디케이터 및 [광고 SKIP] 버튼 노출,,PASS,O,,,test_11_player_controls.py
,,,,,,,,우측 하단 퀵뷰 구매 안내 문구 노출,,PASS,O,{n}초 후 광고 SKIP,,test_11_player_controls.py
,,,,,,,15초 후 [광고 SKIP] 버튼 확인,[광고 SKIP] 버튼 자동 포커스,,PASS,O,,,test_11_player_controls.py :: test_15초_후__광고_SKIP__버튼_확인
,,,,,,,└ 리모컨 방향키 임의 클릭,[광고 SKIP] 버튼 외 다른 포커스 이동 불가,,PASS,O,,,test_11_player_controls.py :: test_리모컨_방향키_임의_클릭
,,,,,,,[광고 SKIP] 버튼 클릭,프리롤 광고 즉시 종료되며 LIVE 방송 참여,,PASS,O,,,test_11_player_controls.py :: test_광고_SKIP__버튼_클릭
,,,,-,-,프리롤 광고가없는 경우,LIVE 방송 썸네일 클릭,LIVE 플레이어 진입 및 로딩 후 정상 재생 확인,,PASS,O,,,test_11_player_controls.py :: test_LIVE_방송_썸네일_클릭
,,,,,,,광고 api 호출 확인,광고 api 정상 호출,,PASS,O,,,test_11_player_controls.py :: test_광고_api_호출_확인
,,,,,,,광고 api 리스폰스 확인,status = NO_ADS,,PASS,O,,,test_11_player_controls.py :: test_광고_api_리스폰스_확인
,,,LIVE 플레이어,-,-,-,LIVE 플레이어 진입 확인,방송 영상 및 사운드 재생 확인,,PASS,O,,,test_11_player_controls.py :: test_LIVE_플레이어_진입_확인
,,,,,,,,우측 채팅 UI 노출,,PASS,O,,,test_11_player_controls.py
,,,LIVE 플레이어,퀵채팅,-,비로그인,퀵채팅 클릭,로그인 화면 노출,,PASS,O,,,test_11_player_controls.py :: test_퀵채팅_클릭
,,,,,,,└ 리모컨 BACK 키 클릭,LIVE 플레이어로 복귀,,PASS,O,,,test_11_player_controls.py :: test_리모컨_BACK_키_클릭
,,,LIVE 플레이어,컴포넌트,-,,[별풍선] 버튼 클릭,로그인 화면 노출,,PASS,O,,,test_11_player_controls.py :: test_별풍선__버튼_클릭
,,,,,,,└ 리모컨 BACK 키 클릭,LIVE 플레이어로 복귀,,PASS,O,,,test_11_player_controls.py :: test_리모컨_BACK_키_클릭
,,,,,,,[UP] 버튼 클릭,로그인 화면 노출,,PASS,O,,,test_11_player_controls.py :: test_UP__버튼_클릭
,,,,,,,└ 리모컨 BACK 키 클릭,LIVE 플레이어로 복귀,,PASS,O,,,test_11_player_controls.py :: test_리모컨_BACK_키_클릭
,,,,,,,[즐겨찾기] 버튼 클릭,로그인 화면 노출,,PASS,O,,,test_11_player_controls.py :: test_즐겨찾기__버튼_클릭
,,,,,,,└ 리모컨 BACK 키 클릭,LIVE 플레이어로 복귀,,PASS,O,,,test_11_player_controls.py :: test_리모컨_BACK_키_클릭
,,,,,,,[나중에 보기] 버튼 클릭,로그인 화면 노출,,PASS,O,,,test_11_player_controls.py :: test_나중에_보기__버튼_클릭
,,,,,,,└ 로그인 프로세스 진행,로그인되며 LIVE 플레이어로 복귀,,PASS,O,,,test_11_player_controls.py :: test_로그인_프로세스_진행
,,,LIVE 플레이어,시청 영역,-,이어폰 착용,방송 시청 기본 체크,영상 버퍼링 및 프레임 확인,,PASS,X,,,test_11_player_controls.py :: test_방송_시청_기본_체크
,,,,,,,,오디오 & 비디오 싱크 확인,,PASS,X,,,test_11_player_controls.py
,,,,채팅 영역,,,우측 채팅 노출 확인,우측 채팅 UI 노출,,PASS,O,,,test_11_player_controls.py :: test_우측_채팅_노출_확인
,,,,,,,,디폴트 설정값 : 채팅 ON,,PASS,O,,,test_11_player_controls.py
,,,,컴포넌트,-,,[채팅 UI] 버튼 클릭,우측 채팅 UI 미노출,,PASS,O,,,test_11_player_controls.py :: test_채팅_UI__버튼_클릭
,,,,,,,,숏채팅 노출,,PASS,O,채팅 UI에 적재되지 않음,,test_11_player_controls.py
,,,,,,,└ 앱 재실행 후 다시 LIVE 방송 참여,설정값 유지되어 우측 채팅 UI 미노출,,PASS,O,,,test_11_player_controls.py :: test_앱_재실행_후_다시_LIVE_방송_참여
,,,,,,,└ 채팅 UI 다시 클릭,우측 채팅 UI 노출,,PASS,O,,,test_11_player_controls.py :: test_채팅_UI_다시_클릭
,,,,채팅 영역,-,-,채팅 메시지 확인,등급별 유저 닉네임 색상 정상 반영 확인,,PASS,O,,,test_11_player_controls.py :: test_채팅_메시지_확인
,,,,,,,,구독 퍼스나콘 노출 확인,,PASS,O,,,test_11_player_controls.py
,,,,,,,,채팅 텍스트 노출 확인,,PASS,O,,,test_11_player_controls.py
,,,,,,,,채팅 이모티콘 노출 확인,,PASS,O,,,test_11_player_controls.py
,,,,,,,,채팅 OGQ 이모티콘 노출 확인,,PASS,O,,,test_11_player_controls.py
,,,,채팅 영역,퀵채팅,-,퀵채팅 클릭,채팅 전송 확인,,PASS,O,,,test_11_player_controls.py :: test_퀵채팅_클릭
,,,,,,,└ ㅋㅋㅋㅋ / UP / 인정 / 하트 / 박수 / zzZ,,,PASS,O,,,test_11_player_controls.py :: test_UP___인정___하트___박
,,,LIVE 플레이어,컴포넌트,방송 정보,-,컴포넌트 방송 정보 영역 확인,스트리머 프로필 이미지 / 닉네임 노출,,PASS,O,,,test_11_player_controls.py :: test_컴포넌트_방송_정보_영역_확인
,,,,,,,,참여자 수 / 방송시간 노출,,PASS,O,{n}명 참여중 / {00:00:00} 방송중,,test_11_player_controls.py
,,,,,,,,방송 제목 노출,,PASS,O,,,test_11_player_controls.py
,,,,,,,,프로그래스바 노출,,PASS,O,포커스 되지 않는 UI,,test_11_player_controls.py
,,,,,,,,LIVE 뱃지 노출,,PASS,O,,,test_11_player_controls.py
,,,LIVE 플레이어,컴포넌트,기능 영역,별풍선 보유 상태,[별풍선] 버튼 클릭,별풍선 선물 UI 노출,,PASS,O,,,test_11_player_controls.py :: test_별풍선__버튼_클릭
,,,,,,,,보유 별풍선 개수 노출,,PASS,O,,,test_11_player_controls.py
,,,,,,,,기본 별풍선 및 시그니처 별풍선 이미지 및 개수 노출,,PASS,O,,,test_11_player_controls.py
,,,,,,,,선물하기 버튼 노출,,PASS,O,,,test_11_player_controls.py
,,,,,,,,맨 우측 직접 입력 버튼 노출,,PASS,O,,,test_11_player_controls.py
,,,,,,,보유한 별풍선 개수보다 높은 별풍선 포커스,선물하기 버튼 하단 별풍선 부족 안내 노출,,PASS,O,,,test_11_player_controls.py :: test_보유한_별풍선_개수보다_높은_별풍선_포커스
,,,,,,,보유한 별풍선 개수보다 적은 별풍선 포커스,별풍선 부족 안내 미노출 처리,,PASS,O,,,test_11_player_controls.py :: test_보유한_별풍선_개수보다_적은_별풍선_포커스
,,,,,,,[선물하기] 버튼 클릭,별풍선을 선물하였습니다. 토스트 메시지 노출,,PASS,O,,,test_11_player_controls.py :: test_선물하기__버튼_클릭
,,,,,,,,채팅 영역 별풍선 세레모니 노출,,PASS,O,,,test_11_player_controls.py
,,,,,,,[직접 입력] 버튼 클릭,별풍선 개수 입력필드 노출 및 보유 별풍선 개수 노출,,PASS,O,,,test_11_player_controls.py :: test_직접_입력__버튼_클릭
,,,,,,,,숫자 키패드 노출 및 숫자 1 포커스,,PASS,O,,,test_11_player_controls.py
,,,,,,,보유한 별풍선 개수보다 높은 숫자 입력,선물하기 버튼 하단 별풍선 부족 안내 노출,,PASS,O,,,test_11_player_controls.py :: test_보유한_별풍선_개수보다_높은_숫자_입력
,,,,,,,보유한 별풍선 개수보다 적은 숫자 입력,별풍선 부족 안내 미노출 처리,,PASS,O,,,test_11_player_controls.py :: test_보유한_별풍선_개수보다_적은_숫자_입력
,,,,,,,[선물하기] 버튼 클릭,별풍선을 선물하였습니다. 토스트 메시지 노출,,PASS,O,,,test_11_player_controls.py :: test_선물하기__버튼_클릭
,,,,,,,,채팅 영역 별풍선 세레모니 노출,,PASS,O,,,test_11_player_controls.py
,,,LIVE 플레이어,컴포넌트,기능 영역,-,[UP] 버튼 클릭,[UP] 버튼 UI에 체크 표시 추가되며 색상 적용,,PASS,O,,,test_11_player_controls.py :: test_UP__버튼_클릭
,,,,,,,[즐겨찾기] 버튼 클릭,[즐겨찾기] 버튼 UI에 체크 표시 추가되며 색상 적용,,PASS,O,,,test_11_player_controls.py :: test_즐겨찾기__버튼_클릭
,,,,,,,└ 다시 [즐겨찾기] 버튼 클릭,"[즐겨찾기] 버튼에 체크 표시 제거되며, 기존 색상 적용",,PASS,O,,,test_11_player_controls.py :: test_다시__즐겨찾기__버튼_클릭
,,,,,,,[나중에 보기] 버튼 클릭,[나중에 보기] 버튼 UI에 체크 표시 추가되며 색상 적용,,PASS,O,,,test_11_player_controls.py :: test_나중에_보기__버튼_클릭
,,,,,,,└ 다시 [나중에 보기] 버튼 클릭,"[나중에 보기] 버튼에 체크 표시 제거되며, 기존 색상 적용",,PASS,O,,,test_11_player_controls.py :: test_다시__나중에_보기__버튼_클릭
,,,LIVE 플레이어,컴포넌트,스트리머 VOD 리스트,-,기능 영역에서 리모컨 DOWN 키 클릭,{스트리머}님의 VOD 리스트 섹션 형태로 노출,,PASS,O,,,test_11_player_controls.py :: test_기능_영역에서_리모컨_DOWN_키_클릭
,,,,,,,,썸네일 / 재생 수 / 영상 길이 노출,,PASS,O,,,test_11_player_controls.py
,,,,,,,,스트리머 닉네임 / 업로드 일자 노출,,PASS,O,n일전 형태,,test_11_player_controls.py
,,,,,,,임의 VOD 썸네일 포커스 후 클릭,LIVE 플레이어 종료되며 VOD 참여,,PASS,O,,,test_11_player_controls.py :: test_임의_VOD_썸네일_포커스_후_클릭
,,,,,,,└ 리모컨 BACK 키 클릭,리스트로 복귀,,PASS,O,,,test_11_player_controls.py :: test_리모컨_BACK_키_클릭
,,,LIVE 플레이어,컴포넌트,추천 방송,-,{스트리머}님의 VOD 리스트에서 DOWN 키 클릭,추천 방송 리스트 섹션 형태로 노출,,PASS,O,,,test_11_player_controls.py :: test_스트리머_님의_VOD_리스트에서_DOWN_키
,,,,,,,,썸네일 / 참여자 수 / 타이틀 / 스트리머 닉네임 노출,,PASS,O,,,test_11_player_controls.py
,,,,,,,임의 LIVE 썸네일 포커스 후 클릭,기존 참여 중인 LIVE 플레이어 종료되며 LIVE 참여,,PASS,O,,,test_11_player_controls.py :: test_임의_LIVE_썸네일_포커스_후_클릭
,,,,,,,└ 리모컨 BACK 키 클릭,리스트로 복귀,,PASS,O,,,test_11_player_controls.py :: test_리모컨_BACK_키_클릭
,,,LIVE 플레이어,채팅 영역,-,스트리머 - 채팅금지,채팅 영역 확인,채팅 금지 30초 적용,,PASS,X,,,test_11_player_controls.py :: test_채팅_영역_확인
,,,,,,,,퀵채팅 영역 미노출되며 {30}초 후 채팅 가능 안내 노출,,PASS,O,,,test_11_player_controls.py
,,,,,,,└ 30초 이후 채팅 전송,채팅 정상 전송,,PASS,O,,,test_11_player_controls.py :: test_30초_이후_채팅_전송
,,,,,,스트리머 - 채팅금지(2회차),채팅 영역 확인,채팅 금지 30초 적용,,PASS,X,,,test_11_player_controls.py :: test_채팅_영역_확인
,,,,,,,,퀵채팅 영역 미노출되며 {30}초 후 채팅 가능 안내 노출,,PASS,O,,,test_11_player_controls.py
,,,,,,,└ 30초 이후 채팅 전송,채팅 정상 전송,,PASS,O,,,test_11_player_controls.py :: test_30초_이후_채팅_전송
,,,,,,스트리머 - 채팅금지(3회차),LIVE 플레이어 확인,블라인드 적용,,PASS,X,얼럿이 2개 뜨는듯?모바일이랑 동시 접속 일땐 블라인드 안됨,,test_11_player_controls.py :: test_LIVE_플레이어_확인
,,,,,,,,블라인드 안내 화면 노출,,PASS,O,,,test_11_player_controls.py
,,,,,,,,{02분00초} 경과 후 재입장 된다는 안내 노출,,PASS,O,,,test_11_player_controls.py
,,,,,,,,[나가기] 버튼 노출 및 포커스,,PASS,O,,,test_11_player_controls.py
,,,,,,,,"2분 경과 후, LIVE 참여 복귀",,PASS,O,,,test_11_player_controls.py
,,,,,,,└ [나가기] 버튼 클릭,강제 퇴장 처리,,PASS,O,,,test_11_player_controls.py :: test_나가기__버튼_클릭
,,,,,,스트리머 - 강제퇴장,LIVE 플레이어 확인,LIVE 플레이어 종료되며 리스트로 복귀,,PASS,X,안내 얼럿이 필요할 것 같음,,test_11_player_controls.py :: test_LIVE_플레이어_확인
,,,,,,,└ 해당 방송 다시 참여 시도,강제 퇴장되어 참여할 수 없다는 안내 얼럿 노출,,PASS,O,,,test_11_player_controls.py :: test_해당_방송_다시_참여_시도
,,,,,,스트리머 - 블랙리스트,LIVE 플레이어 확인,LIVE 플레이어 종료되며 리스트로 복귀,,PASS,X,강퇴가 안되는데,,test_11_player_controls.py :: test_LIVE_플레이어_확인
,,,,,,,└ 해당 방송 다시 참여 시도,블랙 리스트에 등록되어 참여할 수 없다는 안내 얼럿 노출,,PASS,O,안내 얼럿이 필요할 것 같음,,test_11_player_controls.py :: test_해당_방송_다시_참여_시도
,,,,,,스트리머 - 매니저 임명,채팅 영역 확인,매니저 임명 시스템 메시지 확인,,PASS,X,,,test_11_player_controls.py :: test_채팅_영역_확인
,,,,,,,임의 퀵채팅 전송,매니저 뱃지 적용 확인,,PASS,O,,,test_11_player_controls.py :: test_임의_퀵채팅_전송
,,,,,,스트리머 - 매니저 해임,채팅 영역 확인,매니저 해임 시스템 메시지 확인,,PASS,X,,,test_11_player_controls.py :: test_채팅_영역_확인
,,,,,,,임의 퀵채팅 전송,매니저 뱃지 미적용 확인,,PASS,O,,,test_11_player_controls.py :: test_임의_퀵채팅_전송
,,,LIVE 플레이어,채팅 영역,-,스트리머 -채팅창 얼리기 설정,채팅 메시지 확인,채팅창을 얼렸습니다. 시스템 메시지 노출,,PASS,X,,,test_11_player_controls.py :: test_채팅_메시지_확인
,,,,,,,,설정별 스트리머/매니저/열혈팬 등 채팅 가능 권한 노출,,PASS,O,,,test_11_player_controls.py
,,,,,,,채팅창 얼려진 상태에서 퀵채팅 전송,토스트 메시지 노출되며 채팅 전송 불가,,PASS,O,,,test_11_player_controls.py :: test_채팅창_얼려진_상태에서_퀵채팅_전송
,,,,,,스트리머 -저속모드 설정,채팅 메시지 확인,저속모드 활성화 시스템 메시지 노출,,PASS,X,,,test_11_player_controls.py :: test_채팅_메시지_확인
,,,,,,,,설정별 n초 간격으로 채팅 입력 가능 안내 노출,,PASS,O,,,test_11_player_controls.py
,,,,,,,,채팅 UI 상단 저속모드 UI 노출,,PASS,X,,,test_11_player_controls.py
,,,,,,,채팅가능 상태에서 채팅 전송,"채팅이 전송되며, 저속모드 UI 갱신",,PASS,X,,,test_11_player_controls.py :: test_채팅가능_상태에서_채팅_전송
,,,,,,,,채팅 가능 카운트 진행,,PASS,O,,,test_11_player_controls.py
,,,,,,,채팅불가 상태에서 채팅 전송,토스트 메시지 노출되며 채팅 전송 불가,,PASS,O,,,test_11_player_controls.py :: test_채팅불가_상태에서_채팅_전송
,,,,,,스트리머 -저속모드 해제,채팅 메시지 확인,저속모드 비활성화 시스템 메시지 노출,,PASS,X,,,test_11_player_controls.py :: test_채팅_메시지_확인
,,,,,,,,채팅 UI 상단 저속모드 UI 미노출 처리,,PASS,X,,,test_11_player_controls.py
,,,,,,,채팅 전송,채팅 정상 전송,,PASS,O,,,test_11_player_controls.py :: test_채팅_전송
,,,,예외사항,,유료광고포함표시,유료광고포함표시 설정된 방송 진입,우상단에 유료광고표시 라벨 노출됨,,N/A,X,스마트tv 내용,,test_11_player_controls.py :: test_유료광고포함표시_설정된_방송_진입
,,,,,,,유료광고포함표시 해제된 방송 진입,우상단에 유료광고표시 라벨 노출되지 않음,,N/A,X,스마트tv 내용,,test_11_player_controls.py :: test_유료광고포함표시_해제된_방송_진입
,,LIVE 플레이어예외 케이스,무중단case,LIVE 플레이어,-,스트리머 - 무중단,LIVE 플레이어 확인,무중단 안내 문구 및 대기 시간 노출,,PASS,X,,,test_11_player_controls.py :: test_LIVE_플레이어_확인
,,,,,-,스트리머 - 방송재개,LIVE 플레이어 확인,LIVE 참여 복귀,,PASS,X,,,test_11_player_controls.py :: test_LIVE_플레이어_확인
,,,,,,,방송 시청 기본 체크,영상 버퍼링 및 프레임 확인,,PASS,X,,,test_11_player_controls.py :: test_방송_시청_기본_체크
,,,,,,,,오디오 & 비디오 싱크 확인,,PASS,X,,,test_11_player_controls.py
,,,방송종료case,LIVE 플레이어,-,스트리머 방송 종료,LIVE 플레이어 확인,스트리머 프로필 이미지 및 닉네임이 포함된 안내 문구 노출 ,,PASS,O,,,test_11_player_controls.py :: test_LIVE_플레이어_확인
,,,,,,,,[리스트로 이동] 버튼 노출 및 포커스,,PASS,O,,,test_11_player_controls.py
,,,,,,,[리스트로 이동] 버튼 클릭,리스트로 복귀,,PASS,O,,,test_11_player_controls.py :: test_리스트로_이동__버튼_클릭
,,,퀵뷰 뺏김case,LIVE 플레이어,-,타 TV앱에서동일한 퀵뷰 계정으로LIVE 진입,LIVE 플레이어 확인,다른 TV에서 퀵뷰 사용하여 일반 모드 전환 안내 얼럿 노출,,PASS,X,TV끼리 밀어내기 되는지 보면됨,,test_11_player_controls.py :: test_LIVE_플레이어_확인
,,,,,,,,[확인] 버튼 포커스,,PASS,O,,,test_11_player_controls.py
,,,,,,,[확인] 버튼 클릭,안내 얼럿 닫히며 LIVE 플레이어 복귀,,PASS,O,,,test_11_player_controls.py :: test_확인__버튼_클릭
,,,퀵뷰 뺏음case,임의 메뉴,임의 리스트,타 TV앱에서동일한 퀵뷰 계정으로LIVE 진입한 상태,임의 LIVE 썸네일 포커스 후 클릭,퀵뷰 밀어내기 안내 얼럿 노출,,PASS,X,,,test_11_player_controls.py :: test_임의_LIVE_썸네일_포커스_후_클릭
,,,,,,,,"[취소], [참여] 버튼 노출",,PASS,O,,,test_11_player_controls.py
,,,,,,,,[참여] 버튼 포커스 상태,,PASS,O,,,test_11_player_controls.py
,,,,,,,[취소] 버튼 클릭,LIVE 플레이어 진입,,PASS,O,,,test_11_player_controls.py :: test_취소__버튼_클릭
,,,,,,,,광고 api 호출,,PASS,O,,,test_11_player_controls.py
,,,,,,,[참여] 버튼 클릭,LIVE 플레이어 진입,,PASS,O,,,test_11_player_controls.py :: test_참여__버튼_클릭
,,,,,,,,광고 api 미호출,,PASS,O,,,test_11_player_controls.py
,,,os 홈 이동case,LIVE 플레이어,-,-,"방송 시청 중, 리모컨 [홈] 버튼 클릭",OS 홈으로 이동,,PASS,X,,,test_11_player_controls.py :: test_방송_시청_중__리모컨__홈__버튼_클릭
,,,,,,,[SOOP] 앱 실행,LIVE 플레이어로 복귀,,PASS,O,,,test_11_player_controls.py :: test_SOOP__앱_실행
,,,,,,,LIVE 플레이어 확인,방송 정상 재생 확인,,PASS,O,,,test_11_player_controls.py :: test_LIVE_플레이어_확인
,,,전원 offcase,LIVE 플레이어,-,-,"방송 시청 중, 리모컨 [전원] 버튼 클릭",TV 전원 종료,,PASS,X,,,test_11_player_controls.py :: test_방송_시청_중__리모컨__전원__버튼_클릭
,,,,,,,리모컨 [전원] 버튼 다시 클릭,방송 정상 재생 확인,,PASS,X,,,test_11_player_controls.py :: test_리모컨__전원__버튼_다시_클릭
,,,,,,,LIVE 플레이어 확인,스트리머 프로필 이미지 및 닉네임이 포함된 안내 문구 노출 ,,PASS,O,,,test_11_player_controls.py :: test_LIVE_플레이어_확인
,,,시청불가 case,LIVE 플레이어,,구독 플러스 방송 진입,LIVE 플레이어 확인,시청불가 문구 노출확인,,PASS,O,,,test_11_player_controls.py :: test_LIVE_플레이어_확인
,,,,,,PPV 방송 진입,LIVE 플레이어 확인,시청불가 문구 노출확인,,PASS,O,,,test_11_player_controls.py :: test_LIVE_플레이어_확인
